Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Computer Scientist - I,₹335K - ₹778K (Glassdoor Est.),"Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!",4.4,"Adobe
4.4",Noida,"Size
10000+ Employees","Founded
1982","Type
Company - Public","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
$2 to $5 billion (USD)"
Data Engineer,₹335K - ₹778K (Glassdoor Est.),"Company : Baazi Games
Location : Delhi
Experience: 3+ Years
Education : Bachelor / Master’s degree

About Baazi Games:

At Baazi Games, we collaborate in an environment that offers a surplus of freedom to think-out-of-the-box and
take ownership of opportunities. Just like our games, we are bold and out there in our thinking. Be it
boardroom meetings, coffee breaks with colleagues or a game at the TT table, partnership and teamwork are
always by our side. For us, there are no Monday blues or fantastic Fridays. Each day at Baazi Games, we
welcome an enthusiastic team that is turbo charged for high performance. We are constantly in power-up
mode and chase our goals untamed and unabashed. We started our journey with the sole purpose of giving
our audience a sports experience that is world-class in every sense. Everything since then has been about our
users. Their needs and expectations sit at the centre of our thoughts and actions

BAAZI GAMES Platforms-

PokerBaazi.com
BalleBaazi.com
RummyBaazi.com

Job Description-",4.4,"Baazi Games
4.4",New Delhi,"Size
201 to 500 Employees","Founded
2014","Type
Company - Private","Industry
Sport & Recreation","Sector
Arts, Entertainment & Recreation","Revenue
Unknown / Non-Applicable"
Manager Data Science,₹335K - ₹778K (Glassdoor Est.),"About Us:
KeepTruckin is on a mission to modernize the trucking industry. With the leading fleet management platform, we are bringing trucks online and fundamentally changing the way freight is moved on our roads.

At KeepTruckin, we're motivated by the opportunity to impact and improve every facet of a trillion-dollar industry that touches everyone's lives. KeepTruckin is proud to be a Forbes Cloud 100 company and was recognized by Glassdoor as a ""Best Place to Work"" in 2019. We are looking for people from all backgrounds who want to make an impact on the millions of drivers who keep our world moving.

About the job:
We're looking for a Data Science Manager to lead a team that builds machine learning models on vehicle telematics and geospatial data. As a people manager, you will be responsible for the experience of your team. The ideal candidate is extremely other-oriented and optimizes for developing and enabling their employees. This means communicating constantly, maintaining relationships with a wide variety of technical and business stakeholders, and thinking two steps ahead in order to anticipate problems before they happen. Lastly, we expect this person to review code on a daily basis, and get their hands dirty with technical work from time to time. You'll embed yourself deep in the world of trucking and help understand the forces that govern it. Working with geospatial, transportation, and economic data, you'll help optimize the way freight moves around the world.


Hire and develop exceptional data scientists
Build and maintain great relationships with product managers, engineers and business stakeholders
Manage up and down - keep a steady pulse on the team and work to prevent organizational blockers before they happen
Review team members' work and help to raise the quality bar by providing concrete, expert technical feedback
Educate and steer the organization towards adopting a more data-driven approach


Bachelor's degree or higher in a quantitative field, e.g. Computer Science, Math, Economics, or Statistics
5+ years experience in data science, machine learning, and data analysis
At least 2+ years of managerial experience
Experience in applied probability and statistics
Deep understanding of machine learning techniques and algorithms
Expertise in data-oriented programming (e.g. SQL) and statistical programming (e.g., Python, R). PySpark experience is a plus.

KeepTruckin is a rapidly growing startup headquartered in San Francisco. We offer fantastic benefits, a phenomenal office culture, unlimited PTO, and a stocked kitchen with catered lunches daily.

Please do not let an arrest or conviction record prevent you from applying for employment at KT. KT considers qualified applicants with arrest and conviction records.",4.0,"KeepTruckin
4.0",Bangalore,"Size
501 to 1000 Employees","Founded
2013","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology","Revenue
$50 to $100 million (USD)"
Data Analyst,₹335K - ₹778K (Glassdoor Est.),"Experience: Minimum 6 months
No. of vacancies: 1
Requirement:
Knowledge of Internet surfing
knowledge of Google Docs
knowledge of Ms Office
knowledge of B2B Market

Mail us info@universalstreamsolutions.com
Call on 079-48010432",5.0,"Universal Stream Solution
5.0",Ahmedabad,"Size
1 to 50 Employees","Founded
2011","Type
Company - Private","Industry
IT Service","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Data Analyst,₹335K - ₹778K (Glassdoor Est.),"Bachelor's degree required with 2+ years relevant experience in business analysis & reporting
Hands on experience of SQL/ETL and knowledge of statistical analysis tools and techniques
Highly proficient in Microsoft Office and Windows based applications
Demonstrated Analytical ability, results-oriented environment with external customer interaction
The ability to take convert raw requirements into a good design while exploring technical feasibility trade-off
Excellent communication skills – ability to communicate (written and spoken) in English. Demonstrated ability to communicate complex technical problems in simple plain stories. Ability to present information professionally & concisely with supporting data.
Are you customer obsessed, smart and analytical, execution focused, hungry and passionate about e-commerce, and with a strong work ethic? If yes, this opportunity will appeal to you.

Amazon Seller Services India offers services to sellers to grow multi-channel commerce. See http://services.amazon.in for details of products and services in India. The ideal candidate will be a quick learner and be able to work independently. He/she should be able to operate in a very fast paced environment where timely delivery is super critical. The candidate will need to balance technical and business judgment to make the right decisions about technology choices.

To be successful in this role you should have superior communication, presentation and organizational skills. Operating in a fast-moving and sometimes ambiguous environment you will work autonomously taking control and responsibility for achieving the objectives of the role. This role provides opportunities to develop original ideas, approaches, and solutions in a competitive and ever changing business climate.

The ideal candidate relishes working with large volumes of data, enjoys the challenge of highly complex technical contexts, and, above all else, is passionate about data and analytics. She/he is an expert with data modeling, ETL design and business intelligence tools. She/he is a self-starter, comfortable with ambiguity, pays careful attention to detail, and enjoys working in a fast-paced team that continuously learns and evolves on a day to day basis

We are looking for a hands-on, detail oriented and highly motivated data analyst to help create data backed insights. The candidate should be comfortable interfacing with technology systems and be able to analyze data and gather actionable conclusions. Operating in a rapidly changing environment will require the candidate to be adept at dealing with ambiguous, new and challenging situations. The candidate will be comfortable in executing repeatable processes. The candidate should also have an excellent understanding of SQL and query development, good business acumen and the ability to work with quantitative and business teams.


This position is based in Bangalore, India",4.3,"ASSPL - Karnataka
4.3",Bangalore,"Size
10000+ Employees","Founded
1994","Type
Company - Public","Industry
Internet","Sector
Information Technology","Revenue
$10+ billion (USD)"
Sr. Computer Scientist,₹335K - ₹778K (Glassdoor Est.),"Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!",4.4,"Adobe
4.4",Bangalore,"Size
10000+ Employees","Founded
1982","Type
Company - Public","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
$2 to $5 billion (USD)"
Digital – Data Lakes – Data Mining Lead,₹335K - ₹778K (Glassdoor Est.),"VALUES THAT DEFINE OUR CULTURE
We are unified by the spirit of going above and beyond for our clients and each other. We look to foster a globally inclusive culture, enabling our people to be themselves at work and to join in, be heard, contribute, and grow. We continually seek to expand our workforce with diverse perspectives, backgrounds, and experiences. We recognize that our best ideas can come from anyone, anywhere, at any time and help us provide the best solutions for our clients around the globe.
Our inclusive work environment maximizes our diversity values, engagement, productivity, and ultimately makes FactSet a fun place to work.
JOB RESPONSIBILITIES",3.9,"FactSet Research Systems
3.9",Hyderābād,"Size
5001 to 10000 Employees","Founded
1978","Type
Company - Public","Industry
Financial Analytics & Research","Sector
Finance","Revenue
$1 to $2 billion (USD)"
Data Analyst,₹335K - ₹778K (Glassdoor Est.),"Job Advert

If terms like customer definition, asset alignment, government workflow or customer review and validation are in your vocabulary, and are second nature you may be the Data Analyst (Asset management) that we are looking for to join our dynamic and innovative team.

You’ll be responsible for managing our master data set, developing reports, and troubleshooting data issues related to asset management. To do well in this role you need a very fine eye for detail, experience as a data analyst, and a deep understanding of the popular data analysis tools and databases.

Join our fun-loving global community of more than 75,000 passionate people who work across 160 locations in over 50 countries delivering exceptional customer experiences for some of the world’s leading brands. Being a people-first company, we put people at the heart of our business, and this is when everything comes alive.

You should have the ability to conduct full lifecycle analysis including requirements, activities, design, reporting capabilities. You’ll also have experience monitoring performance and quality control plans to help identify improvements.





Each Webhelper brings a different energy, passion, a unique set of skills and talents. This strand of our DNA sets us apart and is how we enrich customer experience and business solutions for our clients.

We’d love to get to know you better. After applying, you will be sent a link to complete a quick online chat. We don’t want you to miss out on the opportunity so please check all of folders for the link after applying. Take this opportunity advance your career with our collaborative team of game-changers.

Job Reference: IN00668",3.2,"Webhelp
3.2",Gurgaon,"Size
10000+ Employees","Founded
2000","Type
Company - Private","Industry
Staffing & Outsourcing","Sector
Business Service","Revenue
$500 million to $1 billion (USD)"
Data Science Engineer,₹335K - ₹778K (Glassdoor Est.),"Function - Product Engineering and Development - Non Banking
Requirements / Responsibilities:
Should have 3 years of experience as a Data Science Engineer
Focus on customer requirement and implementation
Usage of open source stack apps & frameworks
Building Analytics Engines and models
Solution execution support
Should have intermediate/advanced knowledge about cloud services, market segments, and customer base and industry verticals.",3.6,"Inspirisys Solutions
3.6",Chennai,"Size
1001 to 5000 Employees","Founded
1995","Type
Company - Public","Industry
IT Service","Sector
Information Technology","Revenue
$1 to $2 billion (USD)"
Sr. Computer Scientist I,₹335K - ₹778K (Glassdoor Est.),"Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!",4.4,"Adobe
4.4",Bangalore,"Size
10000+ Employees","Founded
1982","Type
Company - Public","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
$2 to $5 billion (USD)"
Applied Scientist II,₹335K - ₹778K (Glassdoor Est.),"Masters in Computer Science, Machine Learning, Operational Research, Statistics or a related quantitative field with 4+ years of work experience applying the same or PHD in Computer Science, Machine Learning, Electrical, or a related Science field
Proficiency in algorithm and model development, model validation and model implementation for large-scale applications in the streaming domain
Experience distilling customer requirements into problem definitions, dealing with ambiguity and competing objectives
Strong communication and data presentation skills
Hands-on experience programming in R, Java, C#, C++ or similar programming languages",4.3,"ADCI - Karnataka
4.3",Bangalore,"Size
10000+ Employees","Founded
1994","Type
Company - Public","Industry
Internet","Sector
Information Technology","Revenue
$10+ billion (USD)"
Sr. Big Data Engineer - Cloudera/ Hortonworks,₹335K - ₹778K (Glassdoor Est.),"Location : Visakhapatnam
Experience : 5-6 years
Notice Period : 30 days
Roles and Responsibilities :
Design & implement new components and various emerging technologies in Hadoop Eco System, and successful execution of various projects.
Integrate external data sources and create data lake/data mart.
Integrate machine learning models on real-time input data stream.
Collaborate with various cross-functional teams: infrastructure, network, database.",4.4,"innData Analytics
4.4",Visakhapatnam,"Size
1 to 50 Employees","Founded
2015","Type
Company - Private","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Data Engineer,₹335K - ₹778K (Glassdoor Est.),"Headquartered in Dublin, Ohio, Cardinal Health, Inc. (NYSE: CAH) is a global, integrated healthcare services and products company connecting patients, providers, payers, pharmacists and manufacturers for integrated care coordination and better patient management. Backed by nearly 100 years of experience, with more than 50,000 employees in nearly 60 countries, Cardinal Health ranks among the top 20 on the Fortune 500.

Department Overview
augmented Intelligence (augIntel) builds automation, analytics and artificial intelligence solutions that drive success for Cardinal Health by creating material savings, efficiencies and revenue growth opportunities. The team drives business innovation by leveraging emerging technologies and turning them into differentiating business capabilities.",3.7,"Cardinal Health
3.7",Bangalore,"Size
10000+ Employees","Founded
1971","Type
Company - Public","Industry
Wholesale","Sector
Business Service","Revenue
$10+ billion (USD)"
"Sr Professional Services Engineer, Data Engineer",₹335K - ₹778K (Glassdoor Est.),"We are seeking a Solutions Engineer to join our growing Solutions Engineering – Professional Services Team. The Treasure Data Solutions Engineering team has three areas of focus - Pre-sales, Professional Services and Customer Success Engineering, and this role will focus on the Professional Services competency.
Things you will do
Help customers understand the value of Treasure data as a Customer Data Platform, understand how they can build ETL pipelines, Data lakes, and IOT scenarios. Be the Subject matter expert in all things Treasure Data. Equipped with solid knowledge of our Cloud based Customer Data platform, you will provide the expertise to customers towards a successful, scalable customer implementation. Guide customers and prospects in architecture and implementation of their use cases on the treasure data platform. Participate in blueprinting, scoping, technical requirements gathering, development, hypercare support, and transition to support/account management. 10-15 % travel is may be required as part of this job
Your background and skills will include",4.4,"ARM Treasure Data
4.4",Pune,"Size
201 to 500 Employees","Founded
2011","Type
Subsidiary or Business Segment","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Sr Computer Scientist,₹510K - ₹900K (Glassdoor Est.),"Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!",4.4,"Adobe
4.4",Bangalore,"Size
10000+ Employees","Founded
1982","Type
Company - Public","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
$2 to $5 billion (USD)"
Data Engineer,₹510K - ₹900K (Glassdoor Est.),"Exp. Range 3 - 5 years
Location (Remote Work)
Qualification BE/B.Tech, ME/M.Tech, MCA, MSc (IT /CS)
Job Timing Regular Day Shift (Flexible)
No. of Positions 10
Working at Intelegencia
Want to help our clients build and execute amazing solutions to accomplish their goals and vision? Are you interested in working from home with some of the best talent in the industry? Then Intelegencia is just the place for you!",3.7,"Intelegencia
3.7",Remote,"Size
501 to 1000 Employees","Founded
2009","Type
Company - Private","Industry
IT Service","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Data Engineer,₹510K - ₹900K (Glassdoor Est.),"Job Description:
4+ years of Experience in Python Programming , AWS Lambda Using Python
Experience in Lambdas
Experience in Pandas (Dataframes) for Python
Experience in Boto3 for Python
Experience in Django Queryset for Python
Experience in Linux and Python",3.7,"ITC Infotech
3.7",Bangalore,"Size
5001 to 10000 Employees","Founded
2000","Type
Subsidiary or Business Segment","Industry
IT Service","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Data Engineer,₹510K - ₹900K (Glassdoor Est.),"At GumGum, our ad servers produce over 50 TB of new raw data every day. It amounts to ~100 billion events that are processed every day. Dealing with data at this scale is challenging in a number of ways. We deal with a number of off-the-shelf frameworks including Spark, Kafka, Cassandra, DynamoDB, Redshift, but often push them past their limits. This team is responsible for providing critical ad reporting data for GumGum's internal and external customers.

As a Data Engineer , you will be building and maintaining exciting systems, services and data tools. You'll bring your experience with complex distributed systems, passion for performance and optimization, and ability to write highly scalable and fault tolerant code.

Responsibilities :
Refining our data infrastructure technologies such as Kafka, Spark, Snowflake and Druid to support real time analysis of data
Own the core data pipelines and scale our data processing flow.
Build scalable systems with various AWS & Big Data technologies, participate in code reviews, promoting engineering best practices. Must be able to write quality code and build secure, highly available systems.
Work on GumGum's proprietary Reporting Server
Work on various reports using Groovy, SQL and Java
Work on GumGum's proprietary forecasting system


At least 2 years of Apache Spark experience
At least a Bachelor's degree in Computer Science or equivalent
3+ years of Software Engineering experience (Java/Scala/Python)
Experience with large scale distributed real-time systems with tools such as AWS, Spark, Kafka, Hadoop
Familiar with various AWS services, Serverless architecture and containers
Experience with high volume, high availability production systems.

Strong problem solving skills, strong verbal and written communication skills",3.7,"gumgum
3.7",Pune,"Size
201 to 500 Employees","Founded
2008","Type
Company - Private","Industry
Internet","Sector
Information Technology","Revenue
$100 to $500 million (USD)"
Computer Scientist - II,₹510K - ₹900K (Glassdoor Est.),"Our Company

Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!",4.4,"Adobe
4.4",Noida,"Size
10000+ Employees","Founded
1982","Type
Company - Public","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
$2 to $5 billion (USD)"
Data Engineer,₹510K - ₹900K (Glassdoor Est.),"Headquartered in Dublin, Ohio, Cardinal Health, Inc. (NYSE: CAH) is a global, integrated healthcare services and products company connecting patients, providers, payers, pharmacists and manufacturers for integrated care coordination and better patient management. Backed by nearly 100 years of experience, with more than 50,000 employees in nearly 60 countries, Cardinal Health ranks among the top 20 on the Fortune 500.

Department Overview
augmented Intelligence (augIntel) builds automation, analytics and artificial intelligence solutions that drive success for Cardinal Health by creating material savings, efficiencies and revenue growth opportunities. The team drives business innovation by leveraging emerging technologies and turning them into differentiating business capabilities.",3.7,"Cardinal Health
3.7",Bangalore,"Size
10000+ Employees","Founded
1971","Type
Company - Public","Industry
Wholesale","Sector
Business Service","Revenue
$10+ billion (USD)"
Data and Geospatial Analyst II,₹510K - ₹900K (Glassdoor Est.),"Data and Geospatial Analyst II - (200000EO)
Description

Job Title: Data and Geospatial Analyst II
Department: Global Knowledge and Information Management (GKIM)
Work Location: Remote
Reports To: Data, Knowledge Management and Communications Manager

Job Summary:
*Remote from India or remote internal staff*

Job Summary:






o Integration interface between standard forms and legacy data
o Data Warehouse (wherever applicable)
o Reports and Dashboards",4.0,"Catholic Relief Services
4.0",Uttar Pradesh,"Size
5001 to 10000 Employees","Founded
1943","Type
Non-profit Organisation","Industry
Social Services","Sector
Non-Profit","Revenue
$500 million to $1 billion (USD)"
Data Engineer,₹510K - ₹900K (Glassdoor Est.),"Employer: iSOCRATES MAdTech Private Limited

Reports to: VP, Software Engineering

Location: Mysuru, Karnataka, India

Introducing iSOCRATES

iSOCRATES advises on and manages data-driven, mission-critical MAdTech platforms, technologies, and processes as the Global Leader in Programmatic Resource Planning and Execution™ serving publishers, marketers, agencies, and enablers.

iSOCRATES meets the needs of the multi-billion-dollar MAdTech industry (Marketing Technology plus Advertising Technology) by providing a unique combination of automation and operations technologies and solutions to both supply-side and demand-side partners in the U.S. and globally.


Planning (Strategy and Operations Consulting)
Execution (Managed Services and MAdTechBITM)

The firm is staffed with its own proven technology-enabled marketing and advertising platform specialists 24/7/365 at its own wholly owned global delivery centre in Mysuru, Karnataka, India and with its expert partner-facing Partner Success team based in St. Petersburg, Florida, U.S.A.

Partners save money and time, achieving transparent, accountable performance while receiving extraordinary value. Savings stem from a low-cost, focused global delivery model at scale that benefits from continuous re-investment in technology and specialized training.

The firm is owned by its employees and is headquartered in Saint Petersburg, Florida, U.S.A.

Job Description

We are looking for a Data Engineer who is responsible for finding trends in Data sets and Developing Algorithms to help make raw data more useful to the Organization. This IT role requires a significant Set of Technical Skills, including a deep Knowledge of SQL Database Design and Multiple Programming language.

Roles and Responsibilities

Develop, construct, test and maintain architectures
Align architecture with business requirements
Data acquisition related to AdTech-DSPs, SSPs, etc.,
Develop data set processes
Use programming language and tools
Identify ways to improve data reliability, efficiency and quality
Conduct research for industry and business questions
Use large data sets to address business issues
Deploy sophisticated analytics programs, machine learning and statistical methods
Prepare data for predictive and prescriptive modeling
Find hidden patterns using data
Use data to discover tasks that can be automated
Deliver updates to stakeholders based on analytics

Requirements

Minimum 2-3 years AdTech engineering experience, preferably working with SSPs, DSPs, Ad Servers, and/or digital media Order Management System
Minimum 3-5 years of experience in software development, Data engineering, Big Data and Data Warehouse
Minimum 5 years of Proven experience in designing solutions and implementing BI projects
Hands on knowledge on any of the following – Apache Apex/Zookeeper, Apache Avro, Apache Flume, Hadoop, Apache HBase, Apache Impala, Kafka, Lambda, MapReduce, MongoDB, MySQL, PostgreSQL, Python, Redis, Spark, Storm, JIRA, Github, Subversion
Must be willing and able to work during U.S. office hours
Must be English fluent with strong oral and written communications skills
Bachelor’s degree, required; PG or Master’s, preferred

If you are interested and your profile matches the requirements mentioned, please send your profile to [email protected].",3.0,"iSOCRATES
3.0",Mysore,"Size
Unknown","Type
Company - Public","Revenue
Unknown / Non-Applicable",-1,-1,-1
Field Application Scientist - Ahmedabad,₹510K - ₹900K (Glassdoor Est.),"Position: Field Application Scientist
Location: North - Ahmedabad
Experience: 2 Years
Status: Open
Responsibilities:
Coordinating new installations, including facility inspections, instrument validation, and customer training.
Troubleshooting issues related to the user’s technical skills, biochemistry/assay design, experimental design, software, and instruments.
Developing and maintaining positive relationships with customers in assigned territory.
Helping to maintain and increase product usage, and supporting sales efforts through technical presentations and demonstrations.",4.4,"Premas Life Science
4.4",Ahmedabad,"Size
51 to 200 Employees","Founded
2008","Type
Company - Private","Industry
Biotech & Pharmaceutical","Sector
Biotech & Pharmaceutical","Revenue
$25 to $50 million (USD)"
Data Analyst,₹510K - ₹900K (Glassdoor Est.),"The kind of person we are looking for:
The Data Analyst will be located in Pune, India and will be working closely with our Analytics team in New York City.
The Analyst will work with complex datasets and deliver valuable insights by using mathematical applications and modelling along with standardised and custom reporting to the business and clients.
The Analyst will work with other teams in order to provide solutions to the clients. They will have a deep understanding of the collection of our databases and architecture.
An ideal Data Analyst for us is someone who is passionate about working with Datasets and has excellent problem solving and analytical skills.

The set of skills that we are looking for:",4.7,"DeepIntent
4.7",Pune,"Size
51 to 200 Employees","Founded
2016","Type
Company - Private","Industry
Internet","Sector
Information Technology","Revenue
Unknown / Non-Applicable"
Principal Data Scientist,₹510K - ₹900K (Glassdoor Est.),"Zycus is looking for applicants with a strong background in Analytics and Data mining (Web, Social and Big data), Machine Learning, Pattern Recognition, Natural Language Processing, Computational Linguistics, Statistical Modelling, Inferencing, Information Retrieval, Large Scale Distributed Systems, Cloud Computing, Econometrics, Quantitative Marketing, Applied Game Theory, Mechanism Design, Operations Research, Optimization, Human Computer Interaction and Information Visualization. Applicants with a background in other quantitative areas are also encouraged to apply.
We are looking for someone who can create and implement AI solutions. If you have built a product like IBM WATSON in the past and not just used WATSON to build applications, this could be the perfect role for you.
All successful candidates are expected to dive deep into problem areas of Zycus’ interest and invent technology solutions to not only advance the current products, but also to generate new product options that can strategically advantage the organization.






Five Reasons Why You Should Join Zycus
About Us
Zycus is a leading global provider of A.I. powered Source-to-Pay suite for procurement, finance, and AP organizations. Our comprehensive product portfolio includes eProcurement, eInvoicing, Spend Analysis, eSourcing, Contract Management, Supplier Management, Financial Savings Management, Project Management, Request Management, Supplier Network, Insight Studio, and Merlin A.I. Suite with intelligent BOTs. Our spirit of innovation and passion to help organizations create greater business impact is reflected among the hundreds of procurement solution deployments that we have undertaken over the years.",3.4,"Zycus
3.4",Bangalore,"Size
501 to 1000 Employees","Founded
1998","Type
Company - Private","Industry
Computer Hardware & Software","Sector
Information Technology","Revenue
$5 to $10 million (USD)"
Data Scientist - IN3,₹510K - ₹900K (Glassdoor Est.),"Forecasting Platform – Data Scientist (IN3) @Walmart Labs

Our Company

We help people around the world save money and live better - anytime and anywhere - in retail stores, online and through their mobile devices. Each week, more than 220 million customers and members visit our 11,096 stores under 69 banners in 27 countries and e-commerce websites in 10 countries. With 2017 fiscal revenues of approximately $500 billion, Walmart employs 2.2 million employees worldwide.",3.3,"Walmart Global Tech India
3.3",Bangalore,"Size
1001 to 5000 Employees","Founded
1994","Type
Company - Public","Industry
General Merchandise & Superstore","Sector
Retail","Revenue
$10+ billion (USD)"
Engineer I - Data Science Platform,₹510K - ₹900K (Glassdoor Est.),"You Lead the Way. We’ve Got Your Back.
At American Express, we know that with the right backing, people and businesses have the power to progress in incredible ways. Whether we’re supporting our customers’ financial confidence to move ahead, taking commerce to new heights, or encouraging people to explore the world, our colleagues are constantly redefining what’s possible — and we’re proud to back each other every step of the way. When you join #TeamAmex, you become part of a diverse community of over 60,000 colleagues, all with a common goal to deliver an exceptional customer experience every day.
Serve as a member of Cyber Data Science team that creates data driven products and services using Data Science, Machine learning, Statistics for Information Security and IT Risk customers.
Responsibilities:",4.2,"Amex
4.2",Bangalore,"Size
10000+ Employees","Founded
1850","Type
Company - Public","Industry
Financial Transaction Processing","Sector
Finance","Revenue
$10+ billion (USD)"
Sr Data Scientist,₹510K - ₹900K (Glassdoor Est.),"Job title
Sr Data Scientist
Department
53 RAF/STARS
Report To
Deepthi Devarakonda/Simhan Ramakrishnan
No of yrs. of exp
5+",3.6,"Evolent Health
3.6",Pune,"Size
1001 to 5000 Employees","Founded
2011","Type
Company - Public","Industry
Healthcare Services & Hospital","Sector
Healthcare","Revenue
$25 to $50 million (USD)"
Sr Data Engineer,₹510K - ₹900K (Glassdoor Est.),"Site Name: India - Karnataka - Bengaluru
Posted Date: Jul 23 2020
GSK is one of the world’s foremost pharmaceutical and healthcare companies and we are proud to be leading a healthcare revolution.
By disrupting our approaches to R&D and commercial business processes, D&A is allowing us to integrate, simplify and unlock all our data to drive innovation, decision making and enable our transformation in servicing our patients, healthcare professionals and consumers.
If you are ready for an exciting career YOU would be responsible for the following.
Are you a top-flight developer, driven by continuously improving and acquiring new skills, then this position with our Data & Analytics team may be for you?",4.3,"GSK
3.8",Bangalore,"Size
10000+ Employees","Founded
1830","Type
Company - Public","Industry
Biotech & Pharmaceutical","Sector
Biotech & Pharmaceutical","Revenue
$10+ billion (USD)"
SENIOR DATA SCIENTIST,₹510K - ₹900K (Glassdoor Est.),"Sr. Data Scientist
About Happiest Minds Technologies Limited
Happiest Minds Technologies Limited (NSE: HAPPSTMNDS), a Mindful IT Company, enables digital transformation for enterprises and technology providers by delivering seamless customer experiences, business efficiency and actionable insights. We do this by leveraging a spectrum of disruptive technologies such as: artificial intelligence, blockchain, cloud, digital process automation, internet of things, robotics/drones, security, virtual/augmented reality, etc. Positioned as ‘Born Digital . Born Agile’, our capabilities span digital solutions, infrastructure, product engineering and security. We deliver these services across industry sectors such as automotive, BFSI, consumer packaged goods, e-commerce, edutech, engineering R&D, hi-tech, manufacturing, retail and travel/transportation/hospitality.
A Great Place to Work-Certified™ company, Happiest Minds is headquartered in Bangalore, India with operations in the U.S., UK, Canada, Australia and Middle East.",4.3,"Happiest Minds Technologies
4.3",Bangalore,"Size
1001 to 5000 Employees","Founded
2011","Type
Company - Public","Industry
IT Service","Sector
Information Technology","Revenue
$50 to $100 million (USD)"
Data Analyst Requirement,₹510K - ₹900K (Glassdoor Est.),"Years of Exp – 2-4 Years
Work Location – Bangalore
Qualification – Bsc/Msc in Statistics

Tools:
Advanced R, Matlab, SQL, Excel

Techniques / Skills:
Data modeling methods (Nested Model, comparing models), Logistic regression, Time series forecasting, Decision Tress, CART/CHAID segmentation, clustering analysis, media analytics.",4.2,"Bloom Consulting Services
4.2",Bangalore,"Size
1 to 50 Employees","Founded
2015","Type
Company - Private","Industry
IT Service","Sector
Information Technology","Revenue
Less than $1 million (USD)"
